   7 42     6.7    3954    639.7    8.5  39   -4.6   81  12.4
   7 44     6.9    3970    638.4    8.4  39   -4.7   80  12.2
   7 46     7.0    3987    637.2    8.3  39   -4.8   80  12.1
   7 48     7.1    4003    635.9    8.2  39   -4.9   79  12.0
   7 50     7.1    4017    634.8    8.1  39   -5.0   79  12.0
   7 52     7.1    4029    633.9    8.0  39   -5.1   79  11.9
   7 54     7.0    4043    632.8    7.9  40   -4.9   79  11.9
   7 56     6.9    4057    631.7    7.8  40   -4.9   79  11.9
   7 58     6.9    4069    630.8    7.7  41   -4.7   79  11.8
   8  0     6.8    4081    629.9    7.6  42   -4.5   79  11.7
   8  2     6.8    4095    628.8    7.5  45   -3.7   79  11.6
   8  4     6.9    4109    627.7    7.4  46   -3.5   79  11.4
   8  6     6.9    4121    626.8    7.4  46   -3.5   79  11.2
   8  8     7.0    4135    625.8    7.4  46   -3.5   79  11.0
   8 10     7.0    4150    624.7    7.4  44   -4.0   79  10.8
   8 12     7.1    4166    623.5    7.4  43   -4.3   79  10.5
   8 14     6.9    4178    622.6    7.4  41   -5.0   79  10.3
   8 16     6.8    4190    621.6    7.4  40   -5.3   79  10.0
   8 18     6.6    4202    620.7    7.4  39   -5.6   79   9.8
   8 20     6.6    4216    619.7    7.4  37   -6.3   79   9.7
   8 22     6.7    4230    618.6    7.3  35   -7.1   80   9.6
   8 24     6.8    4246    617.4    7.2  33   -8.0   80   9.5
   8 26     6.7    4258    616.5    7.1  34   -7.7   80   9.4
   8 28     6.8    4272    615.5    7.0  35   -7.4   81   9.4
   8 30     6.8    4286    614.4    6.8  36   -7.2   81   9.4
   8 32     6.8    4298    613.5    6.7  36   -7.3   81   9.3
   8 34     6.8    4312    612.5    6.6  37   -7.0   82   9.3
   8 36     6.8    4324    611.6    6.5  38   -6.8   82   9.3
   8 38     6.8    4338    610.5    6.4  39   -6.5   82   9.3
   8 40     6.7    4352    609.5    6.4  38   -6.9   82   9.3
   8 42     6.7    4366    608.4    6.3  38   -7.0   83   9.3
   8 44     6.7    4378    607.5    6.1  39   -6.8   83   9.3
   8 46     6.7    4390    606.7    6.1  38   -7.1   83   9.4
   8 48     6.7    4402    605.8    6.0  37   -7.6   84   9.5
   8 50     6.7    4416    604.7    5.9  37   -7.7   85   9.6
   8 52     6.7    4430    603.7    5.8  37   -7.8   86   9.7
   8 54     6.5    4442    602.8    5.6  37   -7.9   87   9.9
   8 56     6.5    4454    601.9    5.6  37   -7.9   89  10.0
   8 58     6.5    4468    600.9    5.4  37   -8.1   90  10.1
   9  0     6.6    4484    599.7    5.3  38   -7.9   92  10.2
   9  2     6.5    4494    599.0    5.2  38   -8.0   93  10.3
   9  4     6.5    4508    598.0    5.1  40   -7.4   94  10.3
   9  6     6.6    4522    597.0    5.0  40   -7.5   95  10.4
   9  8     6.5    4534    596.1    4.9  40   -7.6   96  10.5
   9 10     6.5    4546    595.2    4.7  40   -7.7   97  10.6
   9 12     6.4    4558    594.3    4.6  41   -7.5   97  10.8
   9 14     6.5    4572    593.3    4.6  41   -7.5   98  11.0
   9 16     6.5    4586    592.3    4.5  42   -7.3   98  11.2
   9 18     6.6    4600    591.3    4.4  43   -7.1   98  11.4
   9 20     6.6    4614    590.3    4.3  44   -6.9   98  11.7
   9 22     6.6    4629    589.1    4.2  45   -6.7   99  11.9
   9 24     6.7    4643    588.1    4.1  46   -6.5   99  12.1
   9 26     6.7    4655    587.3    4.0  46   -6.6   99  12.2
   9 28     6.6    4667    586.4    3.9  46   -6.7   99  12.3
   9 30     6.6    4681    585.4    3.8  47   -6.5  100  12.3
   9 32     6.6    4693    584.6    3.7  47   -6.6  100  12.3
   9 34     6.6    4705    583.7    3.6  48   -6.4  100  12.1
   9 36     6.5    4717    582.8    3.5  48   -6.5  100  12.0
   9 38     6.5    4729    582.0    3.5  46   -7.0  100  11.7
   9 40     6.6    4743    581.0    3.6  42   -8.1  101  11.5
   9 42     6.5    4754    580.1    3.7  39   -9.0  101  11.2
   9 44     6.5    4768    579.2    3.6  36  -10.1  101  10.8
   9 46     6.5    4782    578.2    3.6  34  -10.8  102  10.6
   9 48     6.5    4796    577.2    3.6  31  -12.0  102  10.3
   9 50     6.5    4808    576.3    3.5  31  -12.0  103  10.1
   9 52     6.4    4822    575.4    3.4  31  -12.1  104   9.9
   9 54     6.4    4836    574.4    3.3  31  -12.2  105   9.7
   9 56     6.5    4850    573.4    3.2  32  -11.9  105   9.6
   9 58     6.5    4863    572.4    3.1  31  -12.4  106   9.5
  10  0     6.5    4877    571.4    3.0  32  -12.1  106   9.4
  10  2     6.7    4893    570.3    2.8  32  -12.3  106   9.4
  10  4     6.8    4909    569.2    2.7  32  -12.4  107   9.4
  10  6     6.9    4925    568.1    2.5  32  -12.5  107   9.4
  10  8     7.0    4938    567.1    2.4  33  -12.2  107   9.4
  10 10     7.0    4952    566.2    2.3  33  -12.3  107   9.4
  10 12     7.1    4968    565.0    2.1  33  -12.5  107   9.4
  10 14     7.2    4984    563.9    1.9  33  -12.7  107   9.3
  10 16     7.2    4998    563.0    1.8  34  -12.4  107   9.3
  10 18     7.1    5009    562.2    1.7  34  -12.5  107   9.2
  10 20     7.2    5025    561.1    1.5  34  -12.7  107   9.1
  10 22     7.2    5039    560.1    1.4  34  -12.8  107   9.1
  10 24     7.2    5053    559.1    1.4  34  -12.8  108   9.1
  10 26     7.1    5062    558.5    1.3  33  -13.2  108   9.1
  10 28     7.1    5076    557.5    1.2  33  -13.3  108   9.2
  10 30     7.1    5090    556.6    1.1  33  -13.4  109   9.3
  10 32     7.0    5104    555.6    1.0  33  -13.5  109   9.4
  10 34     6.9    5117    554.7    0.9  33  -13.6  110   9.6
  10 36     6.9    5131    553.7    0.8  33  -13.7  110   9.8
  10 38     6.9    5145    552.8    0.6  33  -13.8  111   9.9
  10 40     6.9    5159    551.8    0.5  34  -13.6  111  10.0
  10 42     6.7    5170    551.0    0.4  34  -13.6  111  10.0
  10 44     6.7    5186    549.9    0.3  34  -13.7  111  10.0
  10 46     6.7    5200    549.0    0.2  34  -13.8  111  10.0
  10 48     6.9    5215    547.9    0.1  34  -13.9  110   9.9
  10 50     6.7    5227    547.1    0.0  34  -14.0  109   9.8
  10 52     6.7    5239    546.3   -0.1  34  -14.1  108   9.7
  10 54     6.7    5254    545.3   -0.2  34  -14.2  106   9.5
  10 56     6.9    5268    544.3   -0.3  35  -13.9  105   9.3
  10 58     6.9    5282    543.4   -0.3  35  -13.9  103   9.2
  11  0     6.9    5297    542.3   -0.3  35  -13.9  101   9.0
  11  2     6.9    5311    541.4   -0.4  35  -14.0   99   8.8
  11  4     6.9    5323    540.6   -0.4  36  -13.7   97   8.6
  11  6     6.9    5338    539.6   -0.5  36  -13.7   95   8.4
  11  8     6.9    5352    538.6   -0.7  36  -13.9   93   8.2
  11 10     6.9    5366    537.7   -0.8  37  -13.7   92   8.0
  11 12     7.0    5379    536.8   -0.9  37  -13.8   90   7.9
  11 14     6.9    5393    535.9   -1.0  37  -13.9   88   7.7
  11 16     6.9    5407    535.0   -1.2  38  -13.7   86   7.6
  11 18     6.8    5420    534.1   -1.3  39  -13.5   85   7.5
  11 20     6.8    5432    533.3   -1.3  40  -13.2   83   7.4
  11 22     6.9    5446    532.4   -1.4  40  -13.3   82   7.3
  11 24     6.8    5457    531.6   -1.5  41  -13.1   80   7.3
  11 26     6.8    5473    530.6   -1.6  41  -13.1   79   7.2
